"ScientificName","CommonName","Name","SHAPE_Area","SHAPE_Leng","Year","nOcc"
"Acer x freemanii","Freemans Maple","Hilton Falls",6554966.97885713,21467.8635752883,"2009",3
"Acer x freemanii","Freemans Maple","Hilton Falls",6554966.97885713,21467.8635752883,"2010",4
"Acer x freemanii","Freemans Maple","Kelso",4595864.23228718,19903.4650662131,"2006",2
"Acer x freemanii","Freemans Maple","Kelso",4595864.23228718,19903.4650662131,"2010",1
"Acer x freemanii","Freemans Maple","Kelso",4595864.23228718,19903.4650662131,"2011",1
"Acer x freemanii","Freemans Maple","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",4
"Acer x freemanii","Freemans Maple","Mountsberg",5567478.30542113,26113.8638965324,"2005",1
"Acer x freemanii","Freemans Maple","Mountsberg",5567478.30542113,26113.8638965324,"2017",6
"Acer x freemanii","Freemans Maple","Paiement",115533.050342404,1588.62169701103,"2012",1
"Acer x freemanii","Freemans Maple","Rattlesnake Point",3134841.54723394,17343.8762811828,"1997",1
"Acer x freemanii","Freemans Maple","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",1
"Acer x freemanii","Freemans Maple","Shanahan",685139.918946232,3958.93150142607,"1998",1
"Acer x freemanii","Freemans Maple","Shanahan",685139.918946232,3958.93150142607,"2003",1
"Acer x freemanii","Freemans Maple","Speyside",261658.286859765,2675.93948459162,"1997",2
"Achillea","","Kelso",4595864.23228718,19903.4650662131,"2010",1
"Achillea","","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",4
"Achillea millefolium","Yarrow","Andrusyshyn",75074.5303411785,1220.93200693381,"2019",2
"Achillea millefolium","Yarrow","Clappison Woods",855145.068523948,9861.804672706,"",1
"Achillea millefolium","Yarrow","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Achillea millefolium","Yarrow","Crawford Lake",3533574.91668159,15716.7101569121,"1980",2
"Achillea millefolium","Yarrow","Crawford Lake",3533574.91668159,15716.7101569121,"2003",1
"Achillea millefolium","Yarrow","Glenorchy",4044995.26730957,34661.1897742475,"2008",8
"Achillea millefolium","Yarrow","Grindstone Creek",637958.309721377,6179.08721992977,"2006",1
"Achillea millefolium","Yarrow","Hilton Falls",6554966.97885713,21467.8635752883,"1979",2
"Achillea millefolium","Yarrow","Hilton Falls",6554966.97885713,21467.8635752883,"1980",2
"Achillea millefolium","Yarrow","Hilton Falls",6554966.97885713,21467.8635752883,"1996",1
"Achillea millefolium","Yarrow","Hilton Falls",6554966.97885713,21467.8635752883,"2008",4
"Achillea millefolium","Yarrow","Hilton Falls",6554966.97885713,21467.8635752883,"2009",4
"Achillea millefolium","Yarrow","Hilton Falls",6554966.97885713,21467.8635752883,"2010",1
"Achillea millefolium","Yarrow","Kelso",4595864.23228718,19903.4650662131,"",1
"Achillea millefolium","Yarrow","Kelso",4595864.23228718,19903.4650662131,"1979",1
"Achillea millefolium","Yarrow","Kelso",4595864.23228718,19903.4650662131,"1999",2
"Achillea millefolium","Yarrow","Kelso",4595864.23228718,19903.4650662131,"2006",4
"Achillea millefolium","Yarrow","Kelso",4595864.23228718,19903.4650662131,"2010",6
"Achillea millefolium","Yarrow","Kerncliff",373252.326825636,5574.40512960949,"2006",1
"Achillea millefolium","Yarrow","Kilbride",1262241.86645545,10405.2284448954,"1979",1
"Achillea millefolium","Yarrow","Kiwanis",412201.80317718,2596.28369485983,"1980",1
"Achillea millefolium","Yarrow","Kiwanis",412201.80317718,2596.28369485983,"1999",1
"Achillea millefolium","Yarrow","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",1
"Achillea millefolium","Yarrow","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",2
"Achillea millefolium","Yarrow","Mount Nemo",2041112.44435219,17672.052464976,"2008",7
"Achillea millefolium","Yarrow","Mountsberg",5567478.30542113,26113.8638965324,"1980",4
"Achillea millefolium","Yarrow","Mountsberg",5567478.30542113,26113.8638965324,"2017",2
"Achillea millefolium","Yarrow","Plaikner",223643.259934607,2114.13619646547,"1996",1
"Achillea millefolium","Yarrow","Plaikner",223643.259934607,2114.13619646547,"2019",1
"Achillea millefolium","Yarrow","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Achillea millefolium","Yarrow","Rattlesnake Point",3134841.54723394,17343.8762811828,"1947",1
"Achillea millefolium","Yarrow","Rattlesnake Point",3134841.54723394,17343.8762811828,"1948",1
"Achillea millefolium","Yarrow","Robert Edmondson",309578.771140501,2556.27669523835,"1980",2
"Achillea millefolium","Yarrow","Shanahan",685139.918946232,3958.93150142607,"1980",2
"Achillea millefolium","Yarrow","Shanahan",685139.918946232,3958.93150142607,"1994",1
"Achillea millefolium","Yarrow","Speyside",261658.286859765,2675.93948459162,"1997",1
"Achillea millefolium","Yarrow","Waterdown Woods",1201421.16413869,13099.893366282,"2006",3
"Acorus americanus","Sweet Flag","Hilton Falls",6554966.97885713,21467.8635752883,"2010",2
"Actaea","Actaea Species","Crawford Lake",3533574.91668159,15716.7101569121,"1980",1
"Actaea","Actaea Species","Crawford Lake",3533574.91668159,15716.7101569121,"2003",7
"Actaea","Actaea Species","Crawford Lake",3533574.91668159,15716.7101569121,"2006",2
"Actaea","Actaea Species","Crawford Lake",3533574.91668159,15716.7101569121,"2009",1
"Actaea","Actaea Species","Glenorchy",4044995.26730957,34661.1897742475,"2008",5
"Actaea","Actaea Species","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Actaea","Actaea Species","Hilton Falls",6554966.97885713,21467.8635752883,"2009",12
"Actaea","Actaea Species","Kelso",4595864.23228718,19903.4650662131,"2006",1
"Actaea","Actaea Species","Kelso",4595864.23228718,19903.4650662131,"2010",2
"Actaea","Actaea Species","Kiwanis",412201.80317718,2596.28369485983,"2010",1
"Actaea","Actaea Species","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",1
"Actaea","Actaea Species","Mount Nemo",2041112.44435219,17672.052464976,"2008",1
"Actaea","Actaea Species","Mountsberg",5567478.30542113,26113.8638965324,"2017",3
"Actaea","Actaea Species","Paiement",115533.050342404,1588.62169701103,"2012",1
"Actaea","Actaea Species","Rattlesnake Point",3134841.54723394,17343.8762811828,"1980",1
"Actaea","Actaea Species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2007",1
"Actaea","Actaea Species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",3
"Actaea","Actaea Species","Shanahan",685139.918946232,3958.93150142607,"2003",2
"Actaea","Actaea Species","Waterdown Woods",1201421.16413869,13099.893366282,"2006",1
"Actaea pachypoda","White Baneberry","Andrusyshyn",75074.5303411785,1220.93200693381,"2019",1
"Actaea pachypoda","White Baneberry","Clappison Woods",855145.068523948,9861.804672706,"",1
"Actaea pachypoda","White Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Actaea pachypoda","White Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"1979",4
"Actaea pachypoda","White Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"1980",2
"Actaea pachypoda","White Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"2006",12
"Actaea pachypoda","White Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"2009",3
"Actaea pachypoda","White Baneberry","Glenorchy",4044995.26730957,34661.1897742475,"2008",3
"Actaea pachypoda","White Baneberry","Grindstone Creek",637958.309721377,6179.08721992977,"2006",1
"Actaea pachypoda","White Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"1979",3
"Actaea pachypoda","White Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"2008",3
"Actaea pachypoda","White Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"2009",22
"Actaea pachypoda","White Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"2010",1
"Actaea pachypoda","White Baneberry","Kelso",4595864.23228718,19903.4650662131,"",1
"Actaea pachypoda","White Baneberry","Kelso",4595864.23228718,19903.4650662131,"1979",3
"Actaea pachypoda","White Baneberry","Kelso",4595864.23228718,19903.4650662131,"1999",1
"Actaea pachypoda","White Baneberry","Kelso",4595864.23228718,19903.4650662131,"2006",8
"Actaea pachypoda","White Baneberry","Kelso",4595864.23228718,19903.4650662131,"2010",8
"Actaea pachypoda","White Baneberry","Kelso",4595864.23228718,19903.4650662131,"2011",1
"Actaea pachypoda","White Baneberry","Kilbride",1262241.86645545,10405.2284448954,"1980",1
"Actaea pachypoda","White Baneberry","Kiwanis",412201.80317718,2596.28369485983,"1980",2
"Actaea pachypoda","White Baneberry","Kiwanis",412201.80317718,2596.28369485983,"2010",2
"Actaea pachypoda","White Baneberry","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",2
"Actaea pachypoda","White Baneberry","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",1
"Actaea pachypoda","White Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"1980",2
"Actaea pachypoda","White Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"1999",1
"Actaea pachypoda","White Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"2008",7
"Actaea pachypoda","White Baneberry","Mountsberg",5567478.30542113,26113.8638965324,"1980",3
"Actaea pachypoda","White Baneberry","Mountsberg",5567478.30542113,26113.8638965324,"2017",4
"Actaea pachypoda","White Baneberry","Mountsberg",5567478.30542113,26113.8638965324,"2018",1
"Actaea pachypoda","White Baneberry","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1979",1
"Actaea pachypoda","White Baneberry","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1999",1
"Actaea pachypoda","White Baneberry","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2000",2
"Actaea pachypoda","White Baneberry","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2014",1
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"1979",1
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"1997",1
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"2006",2
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"2007",1
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",1
"Actaea pachypoda","White Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"2016",1
"Actaea pachypoda","White Baneberry","Robert Edmondson",309578.771140501,2556.27669523835,"1980",3
"Actaea pachypoda","White Baneberry","Speyside",261658.286859765,2675.93948459162,"2013",1
"Actaea pachypoda","White Baneberry","Tirion",201397.597452191,1963.85244232389,"1980",1
"Actaea pachypoda","White Baneberry","Waterdown Woods",1201421.16413869,13099.893366282,"2006",2
"Actaea pachypoda","White Baneberry","Waterdown Woods",1201421.16413869,13099.893366282,"2013",1
"Actaea rubra","Red Baneberry","Clappison Woods",855145.068523948,9861.804672706,"",1
"Actaea rubra","Red Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Actaea rubra","Red Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"2003",3
"Actaea rubra","Red Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"2006",1
"Actaea rubra","Red Baneberry","Crawford Lake",3533574.91668159,15716.7101569121,"2009",4
"Actaea rubra","Red Baneberry","Glenorchy",4044995.26730957,34661.1897742475,"1999",1
"Actaea rubra","Red Baneberry","Glenorchy",4044995.26730957,34661.1897742475,"2008",7
"Actaea rubra","Red Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"1979",7
"Actaea rubra","Red Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Actaea rubra","Red Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"2009",16
"Actaea rubra","Red Baneberry","Hilton Falls",6554966.97885713,21467.8635752883,"2010",3
"Actaea rubra","Red Baneberry","Kelso",4595864.23228718,19903.4650662131,"",1
"Actaea rubra","Red Baneberry","Kelso",4595864.23228718,19903.4650662131,"1999",1
"Actaea rubra","Red Baneberry","Kelso",4595864.23228718,19903.4650662131,"2006",5
"Actaea rubra","Red Baneberry","Kelso",4595864.23228718,19903.4650662131,"2010",8
"Actaea rubra","Red Baneberry","Kelso",4595864.23228718,19903.4650662131,"2011",1
"Actaea rubra","Red Baneberry","Kilbride",1262241.86645545,10405.2284448954,"1979",1
"Actaea rubra","Red Baneberry","Kiwanis",412201.80317718,2596.28369485983,"1980",1
"Actaea rubra","Red Baneberry","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",1
"Actaea rubra","Red Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"1979",2
"Actaea rubra","Red Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"1980",1
"Actaea rubra","Red Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"1999",1
"Actaea rubra","Red Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"2003",3
"Actaea rubra","Red Baneberry","Mount Nemo",2041112.44435219,17672.052464976,"2008",3
"Actaea rubra","Red Baneberry","Mountsberg",5567478.30542113,26113.8638965324,"1980",1
"Actaea rubra","Red Baneberry","Mountsberg",5567478.30542113,26113.8638965324,"1997",1
"Actaea rubra","Red Baneberry","Mountsberg",5567478.30542113,26113.8638965324,"2017",1
"Actaea rubra","Red Baneberry","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1979",2
"Actaea rubra","Red Baneberry","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1999",1
"Actaea rubra","Red Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Actaea rubra","Red Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",1
"Actaea rubra","Red Baneberry","Shanahan",685139.918946232,3958.93150142607,"1990",1
"Actaea rubra","Red Baneberry","Shanahan",685139.918946232,3958.93150142607,"1994",1
"Actaea rubra","Red Baneberry","Tirion",201397.597452191,1963.85244232389,"2001",1
"Actaea rubra","Red Baneberry","Waterdown Woods",1201421.16413869,13099.893366282,"2006",2
"Actaea rubra","Red Baneberry","Waterdown Woods",1201421.16413869,13099.893366282,"2013",1
"Actaea X ludovicii","Hybrid Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Actaea X ludovicii","Hybrid Baneberry","Rattlesnake Point",3134841.54723394,17343.8762811828,"1997",1
"Actitis macularius","Spotted Sandpiper","Esquesing",152311.252096643,1621.70962808104,"1979",1
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"1999",1
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"2003",2
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"2013",1
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"2014",1
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"2015",2
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"2016",5
"Actitis macularius","Spotted Sandpiper","Glenorchy",4044995.26730957,34661.1897742475,"2017",2
"Actitis macularius","Spotted Sandpiper","Hilton Falls",6554966.97885713,21467.8635752883,"1979",2
"Actitis macularius","Spotted Sandpiper","Hilton Falls",6554966.97885713,21467.8635752883,"1980",1
"Actitis macularius","Spotted Sandpiper","Kelso",4595864.23228718,19903.4650662131,"2004",2
"Actitis macularius","Spotted Sandpiper","Kelso",4595864.23228718,19903.4650662131,"2016",2
"Actitis macularius","Spotted Sandpiper","Mountsberg",5567478.30542113,26113.8638965324,"1979",1
"Actitis macularius","Spotted Sandpiper","Mountsberg",5567478.30542113,26113.8638965324,"1980",3
"Actitis macularius","Spotted Sandpiper","Mountsberg",5567478.30542113,26113.8638965324,"1999",1
"Actitis macularius","Spotted Sandpiper","Mountsberg",5567478.30542113,26113.8638965324,"2001",1
"Actitis macularius","Spotted Sandpiper","Mountsberg",5567478.30542113,26113.8638965324,"2012",4
"Actitis macularius","Spotted Sandpiper","Robert Edmondson",309578.771140501,2556.27669523835,"1979",2
"Actitis macularius","Spotted Sandpiper","Scotch Block",332299.945270301,4924.8978716155,"1998",1
"Actitis macularius","Spotted Sandpiper","Sixteen Valley",306335.862308398,2299.73147171583,"2003",1
"Adiantum pedatum","Northern Maidenhair Fern","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Adiantum pedatum","Northern Maidenhair Fern","Crawford Lake",3533574.91668159,15716.7101569121,"1979",5
"Adiantum pedatum","Northern Maidenhair Fern","Crawford Lake",3533574.91668159,15716.7101569121,"1980",2
"Adiantum pedatum","Northern Maidenhair Fern","Crawford Lake",3533574.91668159,15716.7101569121,"2003",3
"Adiantum pedatum","Northern Maidenhair Fern","Crawford Lake",3533574.91668159,15716.7101569121,"2006",3
"Adiantum pedatum","Northern Maidenhair Fern","Crawford Lake",3533574.91668159,15716.7101569121,"2009",2
"Adiantum pedatum","Northern Maidenhair Fern","Esquesing",152311.252096643,1621.70962808104,"1979",1
"Adiantum pedatum","Northern Maidenhair Fern","Hilton Falls",6554966.97885713,21467.8635752883,"1979",15
"Adiantum pedatum","Northern Maidenhair Fern","Hilton Falls",6554966.97885713,21467.8635752883,"1980",1
"Adiantum pedatum","Northern Maidenhair Fern","Hilton Falls",6554966.97885713,21467.8635752883,"2008",1
"Adiantum pedatum","Northern Maidenhair Fern","Hilton Falls",6554966.97885713,21467.8635752883,"2009",15
"Adiantum pedatum","Northern Maidenhair Fern","Hilton Falls",6554966.97885713,21467.8635752883,"2010",5
"Adiantum pedatum","Northern Maidenhair Fern","Kelso",4595864.23228718,19903.4650662131,"",1
"Adiantum pedatum","Northern Maidenhair Fern","Kelso",4595864.23228718,19903.4650662131,"1979",1
"Adiantum pedatum","Northern Maidenhair Fern","Kelso",4595864.23228718,19903.4650662131,"1981",1
"Adiantum pedatum","Northern Maidenhair Fern","Kiwanis",412201.80317718,2596.28369485983,"1980",2
"Adiantum pedatum","Northern Maidenhair Fern","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",1
"Adiantum pedatum","Northern Maidenhair Fern","Mount Nemo",2041112.44435219,17672.052464976,"2008",1
"Adiantum pedatum","Northern Maidenhair Fern","Mountsberg",5567478.30542113,26113.8638965324,"1979",2
